activity,ATS5m,AATS1v,AATS7v,AATS8v,AATS6e,AATS1p,AATS8p,AATS1i,ATSC4m,ATSC8v,ATSC1e,AATSC4m,AATSC8v,AATSC0p,AATSC6i,MATS4m,MATS8v,MATS6i,MATS4s,GATS6c,GATS3e,GATS4e,GATS1i,GATS4s,GATS5s,VE1_Dzs,VE2_Dzs,VE3_Dzs,BCUTp.1l,BCUTp.1h,nBondsT,SpMax1_Bhm,SpMax2_Bhm,SpMax4_Bhm,SpMin1_Bhm,SpMin2_Bhm,SpMin4_Bhm,SpMax1_Bhv,SpMax2_Bhv,SpMax4_Bhv,SpMin1_Bhv,SpMin2_Bhv,SpMin4_Bhv,SpMax1_Bhe,SpMax2_Bhe,SpMax4_Bhe,SpMin1_Bhe,SpMin2_Bhe,SpMin4_Bhe,SpMin6_Bhe,SpMax1_Bhp,SpMax2_Bhp,SpMax3_Bhp,SpMax4_Bhp,SpMin1_Bhp,SpMin2_Bhp,SpMin4_Bhp,SpMax2_Bhi,SpMax4_Bhi,SpMin1_Bhi,SpMin2_Bhi,SpMin7_Bhi,SpMin2_Bhs,SpMin4_Bhs,SpMin6_Bhs,SpMin8_Bhs,C1SP1,C3SP2,SCH.4,SCH.5,SCH.6,SCH.7,VCH.4,VCH.5,VCH.6,VCH.7,VC.5,SPC.6,VPC.4,VPC.6,ASP.1,ASP.6,ASP.7,VE3_Dt,ntsC,naasC,ntN,StsC,SdssC,StN,SdO,minHBa,minsssCH,mintsC,mindssC,mintN,minsF,maxHBa,maxtsC,maxtN,maxsF,gmax,MAXDP,MAXDP2,SIC2,CIC2,BIC2,BIC4,ZMIC1,ZMIC2,ZMIC3,MLogP,MDEC.22,MDEO.11,MDEN.12,MDEN.13,MDEN.22,TopoPSA,MWC7,MWC8,MWC9,MWC10,SRW5,SRW7,SRW8,SRW10,TSRW,WTPT.4,MACCSFP41
Non-Inhibitor,0.09930628,0.27633737,0.409580292,0.675699632,0.364603612,0.201238611,0.566285304,0.385793963,0.449952152,0.551194605,0.858877201,0.438637959,0.312869077,0.191338645,0.658234905,0.435311305,0.34902799,0.449061373,0.402131193,0.732228688,0.418250089,0.372651122,0.537291218,0.389737736,0.242280048,0.102223257,0.090929282,0.950449676,0.233354414,0.355221912,0,0.09685916,0.149969725,0.470309067,0.472053001,0.850587783,0.592845603,0.487707865,0.730904119,0.472051199,0.573602717,0.782003681,0.549113255,0.479655604,0.669877598,0.583263692,0.522947105,0.74047362,0.484846393,0.608451181,0.402367881,0.663417873,0.515988518,0.427305766,0.633057691,0.772348376,0.622575376,0.64278309,0.556203921,0.536409722,0.721037799,0.567973041,0.751298146,0.565564467,0.570068087,0.508012226,0,0.375,0,0,0.197352928,0.134020258,0,0,0.12139721,0.056282041,0.023963333,0.172395647,0.118746836,0.070330518,0.362707896,0.326620618,0.304438618,0.923568199,0,0.416666667,0,0,0.890907991,0,0.072501601,0.340392702,0.785397761,0,0.40808916,0,0,0.78268287,0,0,0,0.717952412,0.65348605,0.65348605,0.580205419,0.320765302,0.59051509,0.638228059,0.09391114,0.084489664,0.084775421,0.411764706,0.462413444,0.080539962,0,0,0,0.057484211,0.519738758,0.538365394,0.545117131,0.547562205,0,0,0.480797056,0.548781249,0.538293547,0.161331467,0
Non-Inhibitor,0.145650903,0.262280962,0.273077868,0.518945411,0.133917592,0.251769379,0.484792407,0.353448164,0.401505277,0.684463581,0.777774988,0.415760493,0.397016095,0.205275922,0.639441716,0.342023396,0.434254435,0.411969815,0.343917372,0.392022733,0.420416059,0.540700865,0.625250559,0.648003579,0.53689367,0.141434578,0.102219327,0.94874496,0.598920193,0.393225262,0,0.132418217,0.190019725,0.598888967,0.714766596,0.92716745,0.870378887,0.667104978,0.897822025,0.799405456,0.719418413,0.908317906,0.858639244,0.723346203,0.857278092,0.811449544,0.689705965,0.816715144,0.817166723,0.796846653,0.56327802,0.805681046,0.733334198,0.800544321,0.727659446,0.911948882,0.849564368,0.829046313,0.832063225,0.695297933,0.779616259,0.662056366,0.887127735,0.888717019,0.736898513,0.667176711,0,0.625,0.28530802,0.343555222,0.408798951,0.307959874,0.333643366,0.36797793,0.318004617,0.152655973,0.085850555,0.294724619,0.248797537,0.161444295,0.208095318,0.22954665,0.227512198,0.992305414,0,0.416666667,0,0,0.902769577,0,0.079439775,0.338223738,0.895170423,0,0.527530539,0,0,0.835514032,0,0,0,0.786519956,0.772902262,0.772902262,0.626353023,0.314110898,0.646488891,0.72549444,0.112538916,0.074993511,0.059277158,0.647058824,0.545192608,0.01861443,0,0,0.00933974,0.042197997,0.697034309,0.712916983,0.712839643,0.709277447,0.491856045,0.659202092,0.655764912,0.723823706,0.724066964,0.060975488,0
Non-Inhibitor,0.160604794,0.324542149,0.327022741,0.60148491,0.13623268,0.299500989,0.533239282,0.354047221,0.417609892,0.533604013,0.795790682,0.424623445,0.31494581,0.209748479,0.603377402,0.379538402,0.352356639,0.373903007,0.405249269,0.310942137,0.588496026,0.33601383,0.35305813,0.337345877,0.270109625,0.301635394,0.205177995,0.967412311,0.253341948,0.456762547,0.25,0.133517476,0.165597925,0.709428712,0.758789464,0.933841204,0.877924271,0.757912348,0.798714108,0.856821408,0.784456642,0.865138483,0.862981274,0.71976622,0.748789495,0.899321193,0.763939367,0.816007498,0.829720503,0.769549108,0.65459667,0.725318673,0.73176146,0.831941625,0.79098924,0.852090405,0.864492029,0.733281101,0.91273379,0.764462505,0.795331259,0.696097433,0.884460255,0.876385846,0.734615831,0.693335922,0.25,0.75,0.232953023,0.554963671,0.488978538,0.329344054,0.272418667,0.465634015,0.338666582,0.153992177,0.079058336,0.292262319,0.254032195,0.161949626,0.211470206,0.201292978,0.208236888,0.958191767,0.25,0.666666667,0.25,0.28342322,0.9048851,0.233705176,0.041383633,0.337016295,0.594359906,0.735968208,0.559901291,0.883727629,0.857991541,0.849594959,0.699307404,0.883727629,0.857991541,0.804795053,0.791572691,0.791572691,0.598945502,0.336125056,0.603193185,0.6535668,0.119972413,0.087670289,0.090907601,0.647058824,0.508854828,0,0.025572367,0.068739333,0.229463043,0.061265538,0.711757872,0.727698889,0.726387601,0.723005439,0.491856045,0.659202092,0.675606637,0.740012206,0.741038489,0.031084308,1
Non-Inhibitor,0.175481971,0.256582183,0.335402203,0.591398265,0.128650525,0.23035831,0.527279134,0.405885119,0.42982813,0.531817826,0.799785962,0.433105791,0.318060085,0.188069706,0.633349019,0.410976145,0.355411088,0.402887578,0.406483524,0.234534012,0.625267528,0.403444882,0.593159918,0.495198795,0.420830496,0.373018025,0.239637464,0.97216729,0.344779446,0.479383152,0.25,0.131408949,0.165574279,0.689914033,0.626623385,0.910903022,0.79458545,0.709222109,0.798069592,0.827395889,0.697850353,0.852091972,0.755943186,0.698866787,0.748419963,0.888700206,0.678044298,0.811592502,0.684115818,0.806372616,0.602242904,0.724582279,0.691511597,0.812266632,0.723967008,0.842133124,0.760880189,0.733147668,0.906508835,0.681568111,0.791937735,0.740135621,0.854157551,0.854375659,0.86178513,0.760292436,0.25,0.625,0,0.343555222,0.435678191,0.306373699,0,0.316045315,0.290887498,0.141424739,0.073417816,0.301793223,0.254439566,0.160160296,0.253198494,0.213606599,0.204672046,0.955751923,0.25,0.666666667,0.25,0.285494126,0.905733483,0.234580126,0.041813533,0.339420312,0.83646953,0.741345755,0.569115982,0.887036145,0,0.853153538,0.704417079,0.887036145,0,0.809413596,0.812773484,0.812773484,0.602177139,0.342545852,0.617784295,0.709461035,0.123986089,0.087742746,0.084455077,0.647058824,0.56156205,0,0.025572367,0.106490517,0.229463043,0.073806267,0.719994781,0.733601862,0.73114951,0.726127177,0.624492146,0.757912539,0.658630296,0.717723552,0.726226042,0.064384976,1
Non-Inhibitor,0.082349542,0.469353947,0.431859697,0.698885194,0.269871432,0.511739984,0.639519145,0.297486043,0.510423685,0.600638727,0.856428593,0.498413043,0.369481697,0.519952456,0.62339941,0.55675715,0.406717776,0.379842635,0.375791456,0.636360487,0.472690037,0.443281873,0.245389577,0.418541188,0.289376125,0.334995491,0.297984045,0.976330352,0.220128637,0.396372266,0,0.146485874,0.168449957,0.630765313,0.425823176,0.759149177,0.592278161,0.435186915,0.76311225,0.524148123,0.488298774,0.727635707,0.558304563,0.396751576,0.683000408,0.537163197,0.484465579,0.724789044,0.547807779,0.593603308,0.409428475,0.690558595,0.577672841,0.588210383,0.529843568,0.704484905,0.575041775,0.633929611,0.548301066,0.495061951,0.724931196,0.480093389,0.759835938,0.62123387,0.512932815,0.501298101,0,0.25,0,0,0.117876507,0.12234112,0,0,0.064553381,0.054852978,0.025440047,0.116260021,0.118023142,0.070266598,0.490382935,0.533668013,0.524474616,0.950239427,0,0.416666667,0,0,0.900938651,0,0.069123018,0.156365009,0.785397761,0,0.517037005,0,0,0.732147217,0,0,0,0.652364122,0.539258461,0.527230064,0.753325435,0.185565814,0.772736439,0.930829094,0.109389367,0.089369294,0.071941928,0.352941176,0.427824686,0.066484274,0,0,0,0.073202864,0.419779093,0.431513913,0.432582063,0.431855439,0,0,0.408295058,0.462753649,0.45356346,0.088150205,0
Non-Inhibitor,0.161427369,0.358753267,0.490665403,0.672862045,0.270755707,0.224335484,0.568917531,0.488870996,0.448300708,0.445988537,0.705764228,0.439417597,0.241069738,0.262337739,0.680368183,0.448100774,0.267789052,0.504851067,0.29153527,0.416355715,0.495528416,0.395116474,0.404171246,0.465991282,0.184432578,0.0308959,0.020415509,0.899702536,0.236748567,0.293228864,0,0.125741724,0.177847515,0.606637463,0.319756262,0.792517938,0.683603699,0.45088363,0.773380728,0.644023767,0.460689439,0.789859538,0.672468466,0.466965351,0.744182504,0.738831039,0.448013756,0.727444177,0.607059446,0.717872907,0.381342376,0.684371564,0.729066914,0.60752261,0.523682636,0.813422008,0.710820667,0.713130681,0.752575841,0.469422469,0.723644656,0.657412197,0.685716276,0.671670079,0.723318283,0.5452067,0,0.125,0,0.140255832,0.332314845,0.299482365,0,0.175433377,0.19907231,0.109025179,0.078000094,0.335802215,0.214525621,0.120283651,0.23698007,0.254964774,0.261616662,0.986844775,0,0.5,0,0,0.874603276,0,0.115845473,0.214333098,0.619441058,0,0.392696627,0,0.827520816,0.817322581,0,0,0.827520816,0.762909969,0.69525953,0.691813743,0.728291855,0.224795235,0.763590387,0.842766258,0.133744856,0.124193701,0.12059819,0.382352941,0.306107643,0.05729441,0,0,0,0.063789774,0.692647605,0.70736027,0.70155035,0.69732911,0.491856045,0.678176857,0.655100685,0.715073497,0.718659867,0.165486851,0
Non-Inhibitor,0.075858015,0.473632808,0.488855321,0.697483711,0.284908953,0.388199566,0.615410285,0.531874249,0.424226495,0.649061044,0.859366975,0.399971689,0.477243803,0.22052924,0.716939633,0.348371991,0.531629759,0.569439035,0.336402158,0.379730085,0.456589886,0.446635344,0.189516371,0.383319399,0.234575979,0.086615752,0.091054538,0.954338146,0.230352695,0.339495781,0,0.153500235,0.185262211,0.409929482,0.542005324,0.85351168,0.467491539,0.784967724,0.744959239,0.288122762,0.680867109,0.817246819,0.517412627,0.802057277,0.701756303,0.436169189,0.634367127,0.781204954,0.485885037,0.476139069,0.669255921,0.670820195,0.615496622,0.225067479,0.737547939,0.81387664,0.54221176,0.669075565,0.435877764,0.638674905,0.760037021,0.365026333,0.820924286,0.497610075,0.522763047,0.393435204,0,0.25,0,0.140255832,0.291238509,0.221798469,0,0.078456191,0.125895731,0.068879266,0.028095895,0.177037995,0.108882637,0.062560403,0.286008563,0.256792167,0.249541501,0.963017668,0,0.5,0,0,0.904305416,0,0.033270894,0.262934599,0.785397761,0,0.553605063,0,0,0.666771636,0,0,0,0.567515658,0.39148764,0.388592221,0.639706208,0.24643634,0.578454189,0.855781573,0.098542125,0.070252191,0.052055536,0.294117647,0.292167549,0.055843291,0.043547435,0.357180054,0,0.062060019,0.514852716,0.541899286,0.553969279,0.562087355,0.491856045,0.678176857,0.452120995,0.530376506,0.530704622,0.057937675,0
Non-Inhibitor,0.106642023,0.298097292,0.399389802,0.683664636,0.130481661,0.369478681,0.607103504,0.339306006,0.489236483,0.495275184,0.812673403,0.467959599,0.243755523,0.553955923,0.581971739,0.51587536,0.283207851,0.304903729,0.365572238,0.27214614,0.653029705,0.543031376,0.672301592,0.676709794,0.729213416,0.55176753,0.472628355,0.986888464,0.561660809,0.540492265,0,0.343164641,0.268161838,0.590462604,0.470638793,0.707278226,0.535634504,0.773195125,0.682236955,0.699895271,0.725330025,0.631406218,0.629604924,0.746629508,0.713289963,0.728798298,0.685477763,0.440913488,0.60609813,0.641319641,0.857807485,0.762321587,0.656114391,0.7296605,0.629063002,0.632435924,0.624152449,0.643056333,0.740248468,0.743072344,0.449661652,0.582197894,0.621771828,0.722907621,0.733498825,0.573738038,0,0.125,0,0.171777611,0.262245155,0.139995769,0,0.214861129,0.189894282,0.073649696,0.058801454,0.200393994,0.179225393,0.093091484,0.319144028,0.273606635,0.277068893,0.951048063,0,0.333333333,0,0,0.90483013,0,0.11477614,0.121563557,0.866192772,0,0.559304235,0,0,0.796026975,0,0,0,0.735271216,0.683648219,0.659106099,0.656557962,0.271129561,0.677424707,0.510264757,0.071956503,0.083352125,0.112978411,0.323529412,0.335426682,0.053767164,0,0,0.060708313,0.101039865,0.560033064,0.582011177,0.585751971,0.58968172,0.491856045,0.659202092,0.518815854,0.587747711,0.587311532,0.125761318,0
Non-Inhibitor,0.085582002,0.288110276,0.33010613,0.645516031,0.096422285,0.395675817,0.576661912,0.345482895,0.278208474,0.645813013,0.820167014,0.282123593,0.427837655,0.593742982,0.604039649,0.108516567,0.462631467,0.351715894,0.258314459,0.24063572,0.737633032,0.874471085,0.679873318,0.839164357,0.539613417,0.599856996,0.578047975,0.989537567,0.480527038,0.54107324,0,0.342952812,0.268136423,0.513099174,0.469762558,0.568338989,0.659664216,0.770950634,0.673873567,0.589894629,0.713017852,0.577253381,0.573836571,0.740184036,0.700567167,0.62297792,0.682621576,0.398735147,0.562140032,0.715633008,0.855459602,0.760041189,0.624776466,0.591496141,0.616039594,0.549870508,0.545586006,0.622264059,0.642349655,0.739825885,0.41897139,0.638378416,0.62009339,0.707658143,0.80543866,0.507631284,0,0.125,0,0.171777611,0.182768733,0.118558686,0,0.214861129,0.133050453,0.059362393,0.058801454,0.181216017,0.170173481,0.085668369,0.446772517,0.268192676,0.272971699,0.981505147,0,0.333333333,0,0,0.904153188,0,0.112187599,0.124647924,0.785397761,0,0.551951636,0,0,0.783207724,0,0,0,0.7186336,0.654672396,0.630130275,0.564308701,0.330302996,0.57005796,0.466013782,0.069702582,0.081095739,0.10022429,0.294117647,0.216854802,0.053767164,0,0,0.060708313,0.091757512,0.508870045,0.534220283,0.54302059,0.5501102,0.491856045,0.659202092,0.463663781,0.540906316,0.538700703,0.088815266,0
Non-Inhibitor,0.173332226,0.338762939,0.37093641,0.677460926,0.170064757,0.272812945,0.6091989,0.360391928,0.401942192,0.3344302,0.746105782,0.40330579,0.062481541,0.444288161,0.681717054,0.431520265,0.10461785,0.500693653,0.616990737,0.275583021,0.867094853,0.358374937,0.599313558,0.369388217,0.641300197,0.129338889,0.115049086,0.9555797,0.51842275,0.463254738,0,0.996575211,0.186898412,0.557783179,0.525284277,0.758747713,0.526880967,0.566342966,0.708297716,0.274749933,0.689450425,0.719855127,0.436007364,0.564348163,0.663383821,0.354995653,0.602780353,0.678709572,0.333337857,0.628826628,0.493087425,0.63300806,0.590186437,0.253803508,0.740458194,0.739337372,0.44154297,0.613557147,0.376420117,0.614399927,0.675930188,0.545212591,0.700087355,0.476715985,0.63924394,0.515158641,0,0.125,0,0,0.18089965,0.27502595,0,0,0.114286111,0.117770838,0.065308823,0.358342741,0.223611008,0.177343471,0.182781969,0.143244239,0.144469658,0.972304449,0,0.5,0,0,0.900275549,0,0.039559545,0.319905712,0.779068736,0,0.509834726,0,0,0.803976384,0,0,0,0.74558845,0.701616561,0.69764667,0.666933359,0.2542739,0.685220981,0.763592959,0.106305765,0.084477438,0.089068297,0.411764706,0.166416018,0,0,0,0,0.035480108,0.679261523,0.712080388,0.720063317,0.729232434,0,0,0.616351506,0.717332909,0.704382649,0.135757295,0
Non-Inhibitor,0.054105142,0.593383485,0.585655918,0.827295679,0.264254208,0.631263474,0.758335595,0.173359787,0.430253694,0.600890862,0.765172301,0.398753878,0.393088973,0.500054,0.639115619,0.37365358,0.431017974,0.418268913,0.348577604,0.690623272,0.58210947,0.571105598,0.237331892,0.581397467,0.505344721,0.063578497,0.070019396,0.950767919,0.652857103,0.463015065,0,0.202446842,0.193013436,0.514813701,0.444908189,0.783025894,0.330868212,0.645895354,0.707115991,0.350139375,0.473753634,0.74283731,0.363480557,0.563799501,0.654668128,0.377268832,0.522277946,0.695821284,0.462127113,0.474715227,0.665549413,0.644779809,0.73323524,0.343613477,0.460409929,0.742465005,0.319838404,0.625373762,0.374953874,0.539004101,0.67907426,0.45986955,0.771885333,0.580777941,0.500687195,0.405883796,0,0.125,0,0.171777611,0.250337209,0.190231715,0,0.214861129,0.172996224,0.083234198,0.022395706,0.115925455,0.106482119,0.055978793,0.328529463,0.340437517,0.328284447,0.9710048,0,0.416666667,0,0,0.902070597,0,0.037403028,0.131414201,0.785397761,0,0.529331611,0,0,0.756925848,0,0,0,0.684523359,0.595266509,0.581604268,0.476895275,0.353472766,0.40226481,0.569023058,0.105015706,0.105499493,0.117449975,0.382352941,0.32365196,0,0,0,0.040472208,0.045737962,0.432032377,0.453533248,0.464446931,0.470249542,0.491856045,0.659202092,0.383400811,0.449005726,0.450423833,0.030721501,0
Non-Inhibitor,0.050562055,0.301354632,0.438155912,0.664253218,0.225019407,0.230920732,0.552762821,0.519293417,0.469184434,0.57419795,0.8659664,0.45543143,0.333756107,0.164418787,0.708077955,0.497200484,0.370853576,0.555241434,0.601131601,0.601444091,0.560447074,0.310438072,0.353257592,0.289261243,0.353785507,0.245368857,0.218259668,0.969541515,0.195596128,0.129068358,0,0.079139384,0.144130955,0.473290547,0.449571979,0.841002334,0.635804008,0.400109763,0.708403243,0.487462023,0.469084935,0.781829255,0.626342825,0.379102363,0.651302157,0.60109963,0.450274098,0.729230113,0.539297412,0.543424765,0.33490265,0.6456107,0.557551055,0.457493097,0.519098051,0.768188173,0.669503989,0.631625326,0.633690984,0.457681758,0.704148711,0.45986955,0.748060127,0.64883824,0.497483182,0.514635867,0,0.25,0,0,0.144368648,0.075281102,0,0,0.074539824,0.029849733,0,0.076918788,0.064658004,0.023795848,0.522182746,0.550341391,0.549792142,0.963412203,0,0.25,0,0,0.882655622,0,0.103598814,0.357126374,0.785397761,0,0.416221342,0,0,0.720648887,0,0,0,0.637440879,0.513268363,0.513268363,0.639532136,0.27254381,0.641924557,0.767727903,0.10886797,0.080276281,0.076253574,0.352941176,0.472711315,0.096067576,0,0,0.134190802,0.089454524,0.382813721,0.392799122,0.390444349,0.389664967,0,0,0.377597369,0.420946195,0.413563506,0.118145632,0
Non-Inhibitor,0.042707299,0.421241428,0.412343203,0.631163101,0.1270211,0.362047221,0.567878228,0.245444831,0.441607355,0.549560968,0.778172149,0.424782201,0.277059308,0.189952611,0.618783318,0.373531021,0.312501626,0.37984218,0.566375062,0.387146134,0.613223331,0.079745487,0.417465334,0.213145196,0.084208357,0.346157991,0.400287256,0.98132542,0.411808702,0.302953013,0.5,0.130535341,0.103952633,0.263913932,0.81850735,0.63065228,0.482437776,0.817253596,0.402860925,0.342108618,0.835233801,0.587844226,0.321533445,0.701381031,0.428593579,0.334483866,0.857911758,0.388850863,0.335857938,0.532843401,0.718483383,0.33910377,0.45268339,0.314916849,0.835080954,0.614502835,0.321561292,0.4228436,0.362041418,0.861045831,0.338387847,0.491260146,0.636311117,0.540682962,0.466226074,0.313303326,0.5,0.5,0,0,0.175722186,0.147686937,0,0,0.112748697,0.054343164,0.032698547,0.148271443,0.105091988,0.0638821,0.344788148,0.269687081,0.268493557,0.967036785,0.5,0.25,0.5,0.54476508,0.904305416,0.470350851,0,0.35889809,0.785397761,0.704850126,0.553605063,0.886603991,0,0.29804091,0.674392715,0.891970405,0,0.413094724,0.273319032,0.273319032,0.514267729,0.331795273,0.453941892,0.445533429,0.068182959,0.07251076,0.082229998,0.411764706,0.468009877,0,0,0.165342236,0,0.035500221,0.468723489,0.496490488,0.51227395,0.521600766,0,0,0.416728992,0.507803296,0.491055104,0.036037048,1
Non-Inhibitor,0.229286765,0.350768654,0.421044551,0.676846822,0.333645705,0.309753029,0.570971626,0.447281252,0.403019763,0.556602405,0.919016115,0.412816851,0.328382711,0.321398412,0.576284501,0.366461961,0.365159221,0.294769772,0.296442445,0.537043043,0.509671187,0.553928783,0.470792007,0.520134984,0.364609098,0.604256361,0.399282783,0.986976502,0.267925913,0.803305867,0,0.343627199,0.211345703,0.720219564,0.421543538,0.844164382,0.794764233,0.706634054,0.894083326,0.766174557,0.72416611,0.815823796,0.824646396,0.733908475,0.945451638,0.805112785,0.647425961,0.761114621,0.760739164,0.675780046,0.834830175,0.791673679,0.899971169,0.823831869,0.66243088,0.822385951,0.838442309,0.88791761,0.790575431,0.714585142,0.737035427,0.635481306,0.805643823,0.867797893,0.687153551,0.593819669,0,0.125,0,0.140255832,0.341721576,0.268247684,0,0.060771904,0.150994439,0.080281022,0.07238182,0.346734915,0.207513454,0.132850898,0.281718283,0.268122252,0.250977725,0.997286556,0,0.416666667,0,0,0.904305416,0,0.119612689,0.28217276,0.483473689,0,0.553605063,0,0,0.864458899,0,0,0,0.824086392,0.838327406,0.815991319,0.648664816,0.290283388,0.643452376,0.829514092,0.161014416,0.096629186,0.101689494,0.382352941,0.467120452,0.213473408,0,0,0.121416625,0.125025142,0.708878647,0.725548231,0.724224648,0.721342867,0.491856045,0.678176857,0.65709,0.723768895,0.726065696,0.182495587,0
Non-Inhibitor,0.187061932,0.371420066,0.491078006,0.662579361,0.13794652,0.358479906,0.621661363,0.251231877,0.45481341,0.362274954,0.786813465,0.444147854,0.242483919,0.270169805,0.628978172,0.458656122,0.284019147,0.389238036,0.386346508,0.491865139,0.690288327,0.307237608,0.518857218,0.370009897,0.087148052,0.002724986,0.001909755,0.83798371,0.532314493,0.642925994,0,0.141590714,0.188874835,0.64784577,0.775248081,0.851227336,0.848376589,0.802243034,0.718838592,0.782998466,0.890567668,0.757251444,0.842232706,0.747580658,0.652645769,0.80098439,0.841302777,0.726259417,0.802422007,0.728696317,0.689753636,0.654667772,0.895560717,0.772730632,0.918109815,0.745252415,0.841254114,0.625951792,0.822034359,0.833247095,0.70673735,0.634106651,0.757357531,0.907216593,0.779038941,0.668804992,0,0.375,0,0,0.275937266,0.264280874,0,0,0.153038597,0.097467875,0.047012901,0.307554646,0.196006907,0.151723501,0.254510287,0.174046148,0.169796471,0.888403709,0,0.583333333,0,0,0.904305416,0,0,0.266716539,0.785397761,0,0.553605063,0,0,0.313542578,0,0,0,0.109073179,0.123576273,0.150034455,0.599987808,0.330425602,0.594866758,0.785202412,0.169754682,0.100770116,0.07467884,0.735294118,0.835362901,0,0,0,0,0.003871837,0.708189757,0.729802084,0.734407401,0.735770349,0,0,0.642833743,0.720353618,0.712435659,0.033611625,0
Non-Inhibitor,0.228576101,0.497663216,0.512054943,0.785901016,0.220715631,0.474156918,0.681502112,0.183391073,0.453194218,0.609815358,0.792849442,0.443056822,0.361135243,0.408678031,0.658962025,0.466375211,0.398250308,0.451528047,0.496051713,0.654418305,0.408367605,0.535708682,0.202505023,0.50339468,0.345301414,0.028431479,0.019925669,0.902881517,0.673396358,0.567487645,0,0.996575021,0.193206593,0.798829312,0.672166315,0.832946104,0.85213846,0.635625447,0.748183401,0.885231821,0.638880159,0.754563576,0.808544477,0.593740175,0.684194521,0.896109036,0.643472802,0.724614474,0.828090733,0.658736331,0.553993477,0.69870246,0.892583232,0.874829497,0.621323392,0.761409645,0.801485689,0.64507591,0.896008579,0.644422713,0.717581429,0.670023037,0.753650382,0.873781547,0.681141064,0.561982721,0,0.375,0,0.093503888,0.460019504,0.367868843,0,0.101286507,0.275306157,0.1666059,0.086043213,0.363315625,0.240574519,0.188337072,0.224680041,0.140488263,0.14112859,0.878248273,0,0.333333333,0,0,0.877515577,0,0.122688634,0.275157691,0.639286293,0,0.443141177,0,0,0.848854007,0,0,0,0.803833399,0.803055096,0.799918392,0.319821651,0.539245455,0.26941897,0.398272931,0.22008603,0.234610166,0.233353122,0.676470588,0.692635566,0.072186433,0,0,0,0.041966692,0.72870233,0.750968382,0.756065311,0.757591139,0.491856045,0.70993423,0.651203436,0.724663079,0.729244255,0.093250394,0
Non-Inhibitor,0.129005631,0.373322546,0.487372502,0.593689676,0.321363412,0.296546104,0.54842908,0.535924262,0.642320917,0.71450122,0.913253296,0.566768533,0.438048362,0.267035173,0.767463326,0.720509211,0.486079883,0.6848703,0.373058882,0.490983729,0.33554389,0.398195631,0.416386807,0.361461144,0.299268979,6.75E-17,4.70E-17,0.061616759,0.256670015,0.324650059,0,0.128257443,0.210235328,0.549346203,0.352766192,0.797000343,0.494261097,0.465351577,0.783669502,0.503683544,0.495009736,0.803208914,0.583328594,0.437688968,0.7616809,0.626812276,0.47675118,0.753653102,0.488107366,0.536900171,0.396843622,0.705050696,0.687539974,0.449344682,0.545985266,0.833070036,0.671139496,0.722518997,0.626470335,0.500014717,0.749459182,0.496184039,0.74757677,0.466804474,0.523544334,0.541024516,0,0.25,0,0,0.105968562,0.123174654,0,0,0.059918657,0.057608432,0.063833533,0.230385878,0.238593742,0.094276318,0.385239631,0.323645705,0.370622312,0.154240039,0,0.5,0,0,0.888403319,0,0.142660698,0.229151696,0.785397761,0,0.467244889,0,0,0.768516986,0,0,0,0.699567054,0.621466384,0.60698929,0.460693813,0.417722738,0.455022685,0.248846511,0.136087637,0.190468763,0.253723626,0.264705882,0.17902188,0.184756,0,0,0.030354156,0.120409107,0.573576,0.588375546,0.584297545,0.582506592,0,0,0.560021526,0.61903937,0.61216496,0.176503253,0
Non-Inhibitor,0.146699026,0.454560485,0.471259293,0.724810477,0.393327658,0.420392986,0.603402802,0.337076735,0.289465285,0.574853219,0.868873041,0.299549109,0.336100442,0.441068496,0.688896684,0.156312311,0.373361927,0.516288857,0.15563076,0.427429965,0.561693594,0.609095107,0.496730795,0.584490455,0.385887938,0.249538879,0.206114045,0.967933244,0.216162617,0.642753345,0,0.342998648,0.195631905,0.584900078,0.342958635,0.794785263,0.547739392,0.668181157,0.746263734,0.582862434,0.682897246,0.754479373,0.634549451,0.696294288,0.687452086,0.672579765,0.603502584,0.726558662,0.567661589,0.519468623,0.813955106,0.680553555,0.709558298,0.579282365,0.603509835,0.758484577,0.660844571,0.64470871,0.641167008,0.677907199,0.721439433,0.45986955,0.742353586,0.630562694,0.475277469,0.502691122,0,0.125,0,0,0.129784452,0.092932068,0,0,0.069188105,0.041955219,0.059768444,0.209360072,0.165584484,0.083152653,0.401645615,0.334115009,0.314211893,0.963686826,0,0.333333333,0,0,0.866413626,0,0.184111153,0.253945652,0.785397761,0,0.252372401,0,0,0.808835207,0,0,0,0.751894531,0.712599137,0.686093647,0.699452945,0.226605011,0.695527371,0.712151097,0.11270121,0.097606515,0.127325135,0.235294118,0.413808242,0.377896578,0,0,0,0.119192244,0.545178644,0.565126157,0.569924171,0.572964441,0,0,0.51818793,0.586124549,0.576514922,0.205610049,0
